ID,SMILES,IC50_nM,pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
50028309,O=CN(O)CCCP(=O)([O-])O,8.0,8.096910013008056,10.09592120181406,10.09592120181406,0.02035493827160506,-4.236116307634165,0.23971734174146445,15.545454545454545,182.092,173.01999999999998,182.02238259791,66,0,0.2326455182470006,-0.7786230170144377,0.7786230170144377,0.2326455182470006,1.6363636363636365,2.1818181818181817,2.5454545454545454,31.190888897972673,10.476148864403271,2.0211460505845262,-2.1538936837550504,2.284767002217199,-2.192543422742358,7.497573451549139,-0.1932384139765731,1.8462103971506942,3.4243626799544007,165.86535284142968,8.905777393935816,5.71226986614069,6.606697057140606,4.954507021897173,2.891505053846464,4.654257329220361,1.983096998762476,3.7052209171024524,0.9495774480545699,1.8309535857415185,0.4852231998165454,1.0262648020383254,-0.42000000000000004,162.4665149492611,10.58,4.456344969302979,7.47703381311773,63.55511331368037,14.351871490436281,7.595762326787885,0.0,6.410095306116121,0.0,0.0,10.001790208849112,5.063217724965349,0.0,0.0,0.0,6.4208216229260096,12.706666433380496,0.0,24.353661699285393,14.005857632904007,0.0,5.063217724965349,0.0,6.4208216229260096,12.706666433380496,0.0,0.0,0.0,4.893411602752475,0.0,0.0,7.595762326787885,34.28064409199173,9.35958546900315,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,100.9,13.757672354255806,14.252997071755626,0.0,19.375673334954705,5.063217724965349,0.0,0.0,0.0,0.0,0.0,10.100664627529765,10.09592120181406,0.0,28.037304421768706,8.761807130259513,0.0,0.0,0.0,-0.2524581128747796,-0.10090277777777779,-4.236116307634165,0.75,11,2,6,0,0,0,1,0,0,0,1,0,4,2,7,0,5,0,0,0,0,1,4.286193615929592,0,-1.2302000000000002,33.86579999999999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50441210,CN(O)C(=O)CSC(c1ccc(Cl)c(Cl)c1)P(=O)(O)O,9.2,8.036212172654444,11.520628306878306,11.520628306878306,0.1609439300411526,-4.510307224741749,0.42440935680045944,13.1,360.1550000000001,348.0590000000001,358.95508547399993,112,0,0.3423510378175968,-0.3234143794494305,0.3423510378175968,0.3234143794494305,1.4,2.0,2.45,35.49826291609733,10.227451630255915,2.31855430445699,-2.1893492980181093,2.5796171678217727,-2.242007367520387,8.048264844628262,-0.15545290624852728,2.31303587574064,2.984932266645286,550.4495304124396,15.499635521070495,10.233249652854886,13.456031316819438,9.124916223326121,5.198321878964314,8.684551766127857,3.843346965614182,7.7951136764784525,2.259914054759452,6.180681742487958,1.2971398296672672,3.97936695979375,-0.27000000000000013,14528.178335526962,17.780684237202234,7.133193359347787,4.9290187852933816,129.34184999887302,9.78682320550495,4.991026434524087,0.0,0.0,5.907179729351506,7.595762326787885,14.566838493780441,5.063217724965349,0.0,11.761884949391115,29.268246848926644,17.696185628620217,7.04767198267719,15.79812023422944,24.353661699285393,48.46670678599554,0.0,5.063217724965349,0.0,4.991026434524087,12.800525589423978,33.807819324564484,0.0,0.0,0.0,0.0,0.0,42.55952705664403,38.764999274023076,9.35958546900315,0.0,10.554477926221082,18.19910120538483,10.045266627482652,0.0,0.0,98.07000000000001,18.493968490663477,19.146408674508102,0.0,21.36157172592644,16.825102674356465,7.04767198267719,18.19910120538483,0.0,0.0,0.0,28.409132805242322,11.520628306878306,12.270374303442935,28.757430590548978,9.706375520678973,0.2556723985890659,-0.9613440010777972,4.188809051398337,0.0,0.0,-3.3768350593476857,0.3,20,3,6,0,0,0,1,1,0,1,1,0,4,3,10,0,5,0,0,0,0,1,6.341652936273542,1,2.7505000000000015,78.26160000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50528602,O=C(CSC(c1cc(F)cc(F)c1)P(=O)(O)O)NO,13.0,7.886056647693163,13.020041099773241,13.020041099773241,0.2763211766187952,-4.736155675233055,0.37159211761857264,13.105263157894736,313.218,303.138,312.99853648999994,106,0,0.342353766353539,-0.3234143651161993,0.342353766353539,0.3234143651161993,1.3157894736842106,1.8421052631578947,2.263157894736842,32.16910189873845,10.210851418242612,2.3190976272059123,-2.176515534710993,2.576126373561024,-2.2079512831272248,8.048262910743734,-0.1259305341828815,2.2528009440437238,3.0323130600756576,503.0814736149203,14.629392033067417,9.286036057354927,10.996959829282568,8.73540067085834,4.7951252193206475,7.525426160465737,3.4902170124572276,6.627583469840285,1.9725243554746126,5.169500886888928,1.2921503049631655,3.5323028961984972,-0.9900000000000002,9353.629519669541,16.06552470849528,6.444752936387255,4.884717819578129,110.4914747499702,9.78682320550495,16.625468116615878,0.0,0.0,5.907179729351506,7.595762326787885,14.566838493780441,14.260926693470841,0.0,11.761884949391115,0.0,17.696185628620217,6.06636706846161,5.752853606746789,33.13449179463503,25.264827005530506,0.0,5.480096598121202,0.0,4.991026434524087,5.752853606746789,35.39699437917361,0.0,0.0,5.480096598121202,8.78083009534964,0.0,19.357647276179,26.654109566380537,9.35958546900315,11.63444168209179,10.554477926221082,18.19910120538483,0.0,0.0,0.0,106.86000000000001,35.881263779502056,18.140415564352793,0.0,5.563451491696996,17.828252017852726,12.13273413692322,5.480096598121202,0.0,0.0,0.0,14.99407623028224,37.32992583144369,0.4631790123456785,27.522293713781806,8.282343106995885,1.0087989732930214,-3.341325533299738,2.1098294595616025,0.0,0.0,-4.736155675233055,0.2222222222222222,19,4,6,0,0,0,1,1,0,1,1,0,4,4,10,0,5,0,0,0,0,1,5.449386186298787,1,1.3796999999999997,63.53030000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50528593,CN(O)C(=O)CSC(c1cc(F)cc(F)c1)P(=O)(O)O,18.0,7.7447274948966935,13.086213939279414,13.086213939279414,0.2598173343411432,-4.746643203577728,0.43270435522391326,13.1,327.24500000000006,315.149,327.01418655399993,112,0,0.3423537673774752,-0.32341436511363203,0.3423537673774752,0.32341436511363203,1.35,1.85,2.25,32.16910199235278,10.210846154698736,2.322485908668262,-2.186695186260378,2.576785396609516,-2.2422334764558483,8.048251868845796,-0.1554532308566025,2.249590404227685,3.015028948457866,530.1995304124397,15.499635521070495,10.233249652854886,11.944173424782527,9.108079470920513,5.192338814820606,7.922639755965696,3.872582619345561,7.009949076728619,2.201141289390714,5.3828796983812035,1.3488938125993721,3.702533419107116,-0.9900000000000002,13261.335432922204,17.062603892688056,6.641957959626036,4.841221870839232,117.06638835096213,9.78682320550495,16.625468116615878,0.0,0.0,5.907179729351506,7.595762326787885,14.566838493780441,13.844047820314989,0.0,11.761884949391115,0.0,17.696185628620217,13.1140390511388,5.752853606746789,33.13449179463503,25.264827005530506,0.0,5.063217724965349,0.0,4.991026434524087,12.800525589423978,35.39699437917361,0.0,0.0,0.0,8.78083009534964,0.0,19.357647276179,38.764999274023076,9.35958546900315,11.63444168209179,10.554477926221082,18.19910120538483,0.0,0.0,0.0,98.07000000000001,35.881263779502056,27.927238769857745,0.0,10.626669216662345,17.828252017852726,19.18040611960041,0.0,0.0,0.0,0.0,5.20725302477729,37.550600592088685,0.4877623456790121,28.037238914084153,9.111604885781471,-0.2692350088183417,-3.2216624674561176,2.1364104623330813,0.0,0.0,-3.693830834803057,0.3,20,3,6,0,0,0,1,1,0,1,1,0,4,3,10,0,5,0,0,0,0,1,5.666454886849281,1,1.7219,68.15760000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50153713,O=CN(O)CCCP(=O)(O)O,20.0,7.698970004336019,10.20703231292517,10.20703231292517,0.06090277777777775,-3.9861163076341652,0.2286476674739753,11.181818181818182,183.10000000000002,173.01999999999998,183.02965905,66,0,0.32513231226653877,-0.3244212114888558,0.32513231226653877,0.3244212114888558,1.4545454545454546,2.0,2.3636363636363638,31.190888897972673,10.476148864403271,2.1155402162738572,-2.0738696142211994,2.3409312264864717,-2.1824977946353523,7.512469403429719,-0.14909319877888777,1.8462103971506942,3.4243626799544007,165.86535284142968,8.905777393935816,5.751235171176785,6.645662362176701,4.954507021897173,2.9089308680114088,4.706534771715194,2.010326029976204,3.786908010743635,0.9582903551370422,1.8570923069889353,0.49138415549840986,1.0447476690839188,-0.42000000000000004,162.4665149492611,10.58,4.456344969302979,7.47703381311773,63.55511331368037,9.78682320550495,0.0,0.0,6.410095306116121,0.0,7.595762326787885,14.566838493780441,5.063217724965349,0.0,0.0,0.0,6.4208216229260096,6.544756405912575,6.161910027467921,24.353661699285393,14.005857632904007,0.0,5.063217724965349,0.0,6.4208216229260096,12.706666433380496,0.0,0.0,0.0,0.0,0.0,0.0,7.595762326787885,39.174055694744204,9.35958546900315,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,98.07000000000001,7.595762326787885,9.35958546900315,0.0,25.537583362422627,5.063217724965349,0.0,0.0,0.0,0.0,0.0,14.99407623028224,10.20703231292517,0.0,26.393988095238093,8.809993071302596,0.0,0.0,0.0,-0.05843883849836251,-0.06090277777777775,-3.9861163076341652,0.75,11,3,6,0,0,0,1,0,0,0,0,0,3,3,7,0,5,0,0,0,0,0,4.286193615929592,0,-0.5982000000000002,36.084599999999995,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50528598,CSc1ccc(C(SCC(=O)NO)P(=O)(O)O)cc1,22.0,7.657577319177793,11.461401722726126,11.461401722726126,0.23952790375409383,-4.393509975749559,0.2736946336108467,13.052631578947368,323.33200000000005,309.22,323.0051011779999,106,0,0.3423501128014964,-0.32341438426969304,0.3423501128014964,0.32341438426969304,1.368421052631579,1.9473684210526316,2.3684210526315788,32.16961419507226,10.23089127530564,2.3102233821991125,-2.1772836314018567,2.575422355638931,-2.207495450171334,8.048411874174786,-0.12592999495954937,2.3747697138185453,2.898339650998255,475.3132852468479,14.466255326250886,10.015705670989963,12.54312602384533,8.879558623201772,5.118849579484257,9.073895392020933,3.5605949357204696,7.577614204358424,2.2034417583117167,6.143988337492976,1.342952930483261,4.035467283622969,-0.5000000000000001,12310.806196435338,16.554054054054053,7.326989619377162,5.176208064019699,118.6484560838796,9.78682320550495,4.991026434524087,0.0,0.0,5.907179729351506,7.595762326787885,14.566838493780441,5.480096598121202,0.0,23.52376989878223,12.13273413692322,23.951954812131618,4.895483475517775,5.752853606746789,24.353661699285393,37.02671195492162,0.0,5.480096598121202,0.0,9.886509910041863,12.008622790258194,29.828919765543436,0.0,0.0,5.480096598121202,0.0,0.0,31.119532225570115,32.90987874989194,9.35958546900315,0.0,10.554477926221082,29.160951749364216,0.0,0.0,0.0,106.86000000000001,18.493968490663477,19.146408674508102,0.0,5.752853606746789,5.563451491696996,16.65736842490889,17.241981547512317,24.26546827384644,6.255769183511404,0.0,5.20725302477729,11.461401722726126,2.3063134575327933,29.458053491088307,8.379659027140086,1.8715989001712312,-0.9439872553959838,6.767410399344923,1.898615788697634,0.0,-4.393509975749559,0.3,19,4,6,0,0,0,1,1,0,1,1,0,5,4,9,0,6,0,0,0,0,1,6.383756958561182,1,1.8233999999999995,75.39530000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
50181153,CC(=O)N(O)CCCP(=O)(O)O,28.0,7.552841968657781,10.381139455782314,10.381139455782314,0.05511574074074077,-4.0012334656084665,0.328855787955969,11.333333333333334,197.127,185.03099999999998,197.045309114,72,0,0.32513231376460583,-0.32442121148507325,0.32513231376460583,0.32442121148507325,1.5,2.0,2.3333333333333335,31.190888985965774,10.447436334063042,2.1299973984606826,-2.1140530537507463,2.3414865151819497,-2.256160935700885,7.512471833505493,-0.1620886821762177,1.8381905439412747,3.5761191523996705,200.0152602798213,9.776020881938894,6.67388490198716,7.5683120929870755,5.327185821959348,3.3427606608506424,5.140364564554428,2.384004453872135,4.160586434639566,1.1828066923009501,2.081608644152843,0.5838963217493719,1.1372598353348808,-0.42000000000000004,229.77381799265933,11.58,4.567742759779543,6.300409089447221,69.92005542807698,9.78682320550495,0.0,0.0,5.907179729351506,0.0,7.595762326787885,14.566838493780441,5.063217724965349,0.0,0.0,0.0,6.4208216229260096,13.4684936056032,6.161910027467921,24.353661699285393,13.502942056139391,0.0,5.063217724965349,0.0,13.344558822616634,12.706666433380496,0.0,0.0,0.0,0.0,0.0,0.0,7.595762326787885,38.67114011797959,9.35958546900315,0.0,13.344558822616634,0.0,0.0,0.0,0.0,98.07000000000001,13.502942056139391,9.35958546900315,0.0,19.127488056306508,5.063217724965349,6.923737199690624,0.0,0.0,0.0,0.0,14.99407623028224,10.291960034013606,0.0,27.171482426303857,9.180363441672965,0.0,-0.5410074955908282,0.0,-0.23839506172839542,1.1090523431594859,-4.0012334656084665,0.8,12,3,6,0,0,0,1,0,0,0,0,0,3,3,7,0,4,0,0,0,0,0,4.407871763187259,0,-0.20809999999999984,40.701600000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50181153,CC(=O)N(O)CCCP(=O)(O)O,30.0,7.522878745280337,10.381139455782314,10.381139455782314,0.05511574074074077,-4.0012334656084665,0.328855787955969,11.333333333333334,197.127,185.03099999999998,197.045309114,72,0,0.32513231376460583,-0.32442121148507325,0.32513231376460583,0.32442121148507325,1.5,2.0,2.3333333333333335,31.190888985965774,10.447436334063042,2.1299973984606826,-2.1140530537507463,2.3414865151819497,-2.256160935700885,7.512471833505493,-0.1620886821762177,1.8381905439412747,3.5761191523996705,200.0152602798213,9.776020881938894,6.67388490198716,7.5683120929870755,5.327185821959348,3.3427606608506424,5.140364564554428,2.384004453872135,4.160586434639566,1.1828066923009501,2.081608644152843,0.5838963217493719,1.1372598353348808,-0.42000000000000004,229.77381799265933,11.58,4.567742759779543,6.300409089447221,69.92005542807698,9.78682320550495,0.0,0.0,5.907179729351506,0.0,7.595762326787885,14.566838493780441,5.063217724965349,0.0,0.0,0.0,6.4208216229260096,13.4684936056032,6.161910027467921,24.353661699285393,13.502942056139391,0.0,5.063217724965349,0.0,13.344558822616634,12.706666433380496,0.0,0.0,0.0,0.0,0.0,0.0,7.595762326787885,38.67114011797959,9.35958546900315,0.0,13.344558822616634,0.0,0.0,0.0,0.0,98.07000000000001,13.502942056139391,9.35958546900315,0.0,19.127488056306508,5.063217724965349,6.923737199690624,0.0,0.0,0.0,0.0,14.99407623028224,10.291960034013606,0.0,27.171482426303857,9.180363441672965,0.0,-0.5410074955908282,0.0,-0.23839506172839542,1.1090523431594859,-4.0012334656084665,0.8,12,3,6,0,0,0,1,0,0,0,0,0,3,3,7,0,4,0,0,0,0,0,4.407871763187259,0,-0.20809999999999984,40.701600000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50153713,O=CN(O)CCCP(=O)(O)O,30.0,7.522878745280337,10.20703231292517,10.20703231292517,0.06090277777777775,-3.9861163076341652,0.2286476674739753,11.181818181818182,183.10000000000002,173.01999999999998,183.02965905,66,0,0.32513231226653877,-0.3244212114888558,0.32513231226653877,0.3244212114888558,1.4545454545454546,2.0,2.3636363636363638,31.190888897972673,10.476148864403271,2.1155402162738572,-2.0738696142211994,2.3409312264864717,-2.1824977946353523,7.512469403429719,-0.14909319877888777,1.8462103971506942,3.4243626799544007,165.86535284142968,8.905777393935816,5.751235171176785,6.645662362176701,4.954507021897173,2.9089308680114088,4.706534771715194,2.010326029976204,3.786908010743635,0.9582903551370422,1.8570923069889353,0.49138415549840986,1.0447476690839188,-0.42000000000000004,162.4665149492611,10.58,4.456344969302979,7.47703381311773,63.55511331368037,9.78682320550495,0.0,0.0,6.410095306116121,0.0,7.595762326787885,14.566838493780441,5.063217724965349,0.0,0.0,0.0,6.4208216229260096,6.544756405912575,6.161910027467921,24.353661699285393,14.005857632904007,0.0,5.063217724965349,0.0,6.4208216229260096,12.706666433380496,0.0,0.0,0.0,0.0,0.0,0.0,7.595762326787885,39.174055694744204,9.35958546900315,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,98.07000000000001,7.595762326787885,9.35958546900315,0.0,25.537583362422627,5.063217724965349,0.0,0.0,0.0,0.0,0.0,14.99407623028224,10.20703231292517,0.0,26.393988095238093,8.809993071302596,0.0,0.0,0.0,-0.05843883849836251,-0.06090277777777775,-3.9861163076341652,0.75,11,3,6,0,0,0,1,0,0,0,0,0,3,3,7,0,5,0,0,0,0,0,4.286193615929592,0,-0.5982000000000002,36.084599999999995,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50153713,O=CN(O)CCCP(=O)(O)O,30.0,7.522878745280337,10.20703231292517,10.20703231292517,0.06090277777777775,-3.9861163076341652,0.2286476674739753,11.181818181818182,183.10000000000002,173.01999999999998,183.02965905,66,0,0.32513231226653877,-0.3244212114888558,0.32513231226653877,0.3244212114888558,1.4545454545454546,2.0,2.3636363636363638,31.190888897972673,10.476148864403271,2.1155402162738572,-2.0738696142211994,2.3409312264864717,-2.1824977946353523,7.512469403429719,-0.14909319877888777,1.8462103971506942,3.4243626799544007,165.86535284142968,8.905777393935816,5.751235171176785,6.645662362176701,4.954507021897173,2.9089308680114088,4.706534771715194,2.010326029976204,3.786908010743635,0.9582903551370422,1.8570923069889353,0.49138415549840986,1.0447476690839188,-0.42000000000000004,162.4665149492611,10.58,4.456344969302979,7.47703381311773,63.55511331368037,9.78682320550495,0.0,0.0,6.410095306116121,0.0,7.595762326787885,14.566838493780441,5.063217724965349,0.0,0.0,0.0,6.4208216229260096,6.544756405912575,6.161910027467921,24.353661699285393,14.005857632904007,0.0,5.063217724965349,0.0,6.4208216229260096,12.706666433380496,0.0,0.0,0.0,0.0,0.0,0.0,7.595762326787885,39.174055694744204,9.35958546900315,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,98.07000000000001,7.595762326787885,9.35958546900315,0.0,25.537583362422627,5.063217724965349,0.0,0.0,0.0,0.0,0.0,14.99407623028224,10.20703231292517,0.0,26.393988095238093,8.809993071302596,0.0,0.0,0.0,-0.05843883849836251,-0.06090277777777775,-3.9861163076341652,0.75,11,3,6,0,0,0,1,0,0,0,0,0,3,3,7,0,5,0,0,0,0,0,4.286193615929592,0,-0.5982000000000002,36.084599999999995,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
