ligand_id,lig_key,status,mensagem,sdf_path,num_conformers,num_atoms
50422653,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422653_LIG2.sdf,1,48
50422654,LIG1,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG1/50422654_LIG1.sdf,1,14
50422654,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422654_LIG2.sdf,1,48
50422656,LIG1,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG1/50422656_LIG1.sdf,1,14
50422656,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422656_LIG2.sdf,1,48
50422659,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 7,,,
50422659,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422659_LIG2.sdf,1,48
50422661,LIG1,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG1/50422661_LIG1.sdf,1,11
50422661,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422661_LIG2.sdf,1,48
50422662,LIG1,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG1/50422662_LIG1.sdf,1,18
50422662,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422662_LIG2.sdf,1,48
50422663,LIG1,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG1/50422663_LIG1.sdf,1,13
50422663,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422663_LIG2.sdf,1,48
50422664,LIG1,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG1/50422664_LIG1.sdf,1,12
50422664,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422664_LIG2.sdf,1,48
50422665,LIG1,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG1/50422665_LIG1.sdf,1,14
50422665,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422665_LIG2.sdf,1,48
50422666,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 2,,,
50422666,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422666_LIG2.sdf,1,48
50422669,LIG1,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG1/50422669_LIG1.sdf,1,13
50422669,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422669_LIG2.sdf,1,48
50422670,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 15 18,,,
50422670,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422670_LIG2.sdf,1,48
50422671,LIG1,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG1/50422671_LIG1.sdf,1,14
50422671,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422671_LIG2.sdf,1,48
50422672,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 2 5 23,,,
50422672,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422672_LIG2.sdf,1,48
50422673,LIG1,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG1/50422673_LIG1.sdf,1,18
50422673,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422673_LIG2.sdf,1,48
50422674,LIG1,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG1/50422674_LIG1.sdf,1,14
50422674,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422674_LIG2.sdf,1,48
50422676,LIG1,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG1/50422676_LIG1.sdf,1,15
50422676,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422676_LIG2.sdf,1,48
50422677,LIG1,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG1/50422677_LIG1.sdf,1,13
50422677,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50422677_LIG2.sdf,1,48
50437792,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 2 5,,,
50437792,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50437792_LIG2.sdf,1,48
50437793,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 2 6,,,
50437793,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50437793_LIG2.sdf,1,48
50437794,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 11 13,,,
50437794,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50437794_LIG2.sdf,1,48
50437796,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 18 21 23,,,
50437796,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50437796_LIG2.sdf,1,48
50437797,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 2,,,
50437797,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50437797_LIG2.sdf,1,48
50437801,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 9,,,
50437801,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50437801_LIG2.sdf,1,48
50437802,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 17 20 22,,,
50437802,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50437802_LIG2.sdf,1,48
50437803,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 14 17 19,,,
50437803,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50437803_LIG2.sdf,1,48
50437804,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 2 5 10,,,
50437804,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50437804_LIG2.sdf,1,48
50437805,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 3 5 7,,,
50437805,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50437805_LIG2.sdf,1,48
50437806,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 2 6,,,
50437806,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50437806_LIG2.sdf,1,48
50441189,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 8,,,
50441189,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441189_LIG2.sdf,1,48
50441191,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 5 8 10,,,
50441191,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441191_LIG2.sdf,1,48
50441192,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 5,,,
50441192,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441192_LIG2.sdf,1,48
50441193,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 1 4,,,
50441193,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441193_LIG2.sdf,1,48
50441194,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 8 12 17,,,
50441194,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441194_LIG2.sdf,1,48
50441195,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 8 11 13,,,
50441195,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441195_LIG2.sdf,1,48
50441196,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 8 11 13,,,
50441196,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441196_LIG2.sdf,1,48
50441197,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 8,,,
50441197,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441197_LIG2.sdf,1,48
50441200,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 1 4,,,
50441200,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441200_LIG2.sdf,1,48
50441201,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 8 12 17,,,
50441201,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441201_LIG2.sdf,1,48
50441202,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 8 11 13,,,
50441202,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441202_LIG2.sdf,1,48
50441203,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 8 11 13,,,
50441203,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441203_LIG2.sdf,1,48
50441204,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 8,,,
50441204,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441204_LIG2.sdf,1,48
50441205,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 5 8 10,,,
50441205,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441205_LIG2.sdf,1,48
50441206,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 5 8 10,,,
50441206,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441206_LIG2.sdf,1,48
50441207,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 5,,,
50441207,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441207_LIG2.sdf,1,48
50441208,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 1 4,,,
50441208,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441208_LIG2.sdf,1,48
50441209,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 8 12 17,,,
50441209,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441209_LIG2.sdf,1,48
50441210,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 8 11 13,,,
50441210,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441210_LIG2.sdf,1,48
50441211,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 8 11 13,,,
50441211,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50441211_LIG2.sdf,1,48
50445564,LIG1,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG1/50445564_LIG1.sdf,1,12
50445564,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50445564_LIG2.sdf,1,48
50459310,LIG1,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG1/50459310_LIG1.sdf,1,11
50459310,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50459310_LIG2.sdf,1,48
50459311,LIG1,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG1/50459311_LIG1.sdf,1,12
50459311,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50459311_LIG2.sdf,1,48
50528590,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 1 4,,,
50528590,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50528590_LIG2.sdf,1,48
50528591,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 10 14 19,,,
50528591,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50528591_LIG2.sdf,1,48
50528593,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 8 10 13,,,
50528593,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50528593_LIG2.sdf,1,48
50528595,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 10 12 15,,,
50528595,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50528595_LIG2.sdf,1,48
50528597,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 2 4 8,,,
50528597,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50528597_LIG2.sdf,1,48
50528598,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 2 5,,,
50528598,LIG2,OK,,/home/patrick/1_PROJETO_DOCAGEM/Projeto_DXR/Banco-de-dados-bindingDB/Descritores/PROJETO_DXR_ML_GNN/00_Dados_Originais/docking_boltz-2_V3/02_Ligantes_3D/sdf_from_pkl/LIG2/50528598_LIG2.sdf,1,48
50528600,LIG1,ERRO_SALVAR_SDF,Erro ao salvar SDF para LIG1: Can't kekulize mol.  Unkekulized atoms: 10 13 15,,,
